legajo;cargo;fechaDesde;fechaHasta;empresa;computaParaAntig;computaParaVacac;fechaPresentacion;fechaAceptacion;
19261;1;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.2693/94;S;S; ;20121231;
19261;1;19941001;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.2693/94;S;S; ;19951231;
19262;1;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.2746/94;S;S; ;20121231;
19262;2;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.2746/94;S;S; ;20121231;
19262;2;19991218;20000430;MUNICIPALIDAD DE AVELALNEDA;S;S;20170926;20121231;
19262;3;19991218;20000430;MUNICIPALIDAD DE AVELLANEDA;S;S;20170926;20121231;
19262;2;19940901;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.115/94;S;S;20170926; ;
19262;1;19940901;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.115/94;S;S;20170926; ;
19262;3;19940901;19951231;MUNICIPALIDAD DE AVELLANEDA DTO.115/94;S;S;20170926; ;
19262;1;19991218;20000430;MUNICIPALIDAD DE AVELLANEDA;S;S;20170926;20121231;
19262;3;20130101;20160531;MUNICIPALIDAD DE AVELLANEDA;S;S;20160628;20160628;
19262;3;20000501;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160628;20121231;
19262;3;19960101;19991217;MUNIC DE AVELL DTO 2746/94 PNAL SUP.CA8;S;S;20160628;20121231;
19263;2;19911001;19931231;RECONOCIDOS POR ANSES;S;S;19951231;19951231;
19263;2;19871130;19901031;MINIST.SALUD PCIA. CORDOBA DEC. 5398/06;S;S;19951231;19951231;
19263;1;19871130;19901031;MINIST.SALUD PCIA. CORDOBA DEC. 5398/06;S;S; ;19951231;
19264;3;19880301;19890823;MUNICIPALIDAD DE AVELLANEDA DEC. 17/88.-;S;S; ;19951231;
19264;3;19890901;19891101;MUNICIPALIDAD DE AVELLANEDA DEC. 76/89.-;S;S; ;19951231;
19264;4;19890901;19891101;MUNICIPALIDAD DE AVELLANEDA DEC. 76/89.-;S;S; ;19951231;
19264;4;19880301;19890823;MUNICIPALIDAD DE AVELLANEDA DEC. 17/88.-;S;S; ;19951231;
19264;2;19880301;19890823;MUNICIPALIDAD DE AVELLANEDA-DEC.17/88;S;S; ;19951231;
19264;2;19890901;19891101;MUNICIPALIDAD DE AVELLANEDA DEC.76/89;S;S; ;19951231;
19265;1;19851007;19860101;MUNICIPALIDAD DE AVELLANEDA-DEC.1693/85;S;S; ;19951231;
19265;1;19880610;19901003;HOSP.GRAL.NIñOS P.ELIZALDE-DEC.1162/96;S;S; ;20121231;
19265;1;19910601;19930531;HOSP.GRAL.AGUDOS C.ARGERICH-DEC.1162/96;S;S; ;20121231;
19272;1;19900423;19900901;DCION.GRAL.ESC.Y CULTURA BS.AS.DEC.1308;S;S; ;19951231;
19272;1;19901022;19910823;DIR.GRA.ESC.CULT.PCIA.BS.AS.DEC.1308/95;S;S; ;19951231;
19272;1;19920201;19920229;MUNICIPALIDAD DE AVELLANEDA DEC. 360/92;S;S; ;19951231;
19272;1;19881201;19881231;MUNICIPALIDAD DE AVELLANEDA DEC.5089/88;S;S; ;19951231;
19272;1;19890101;19890315;MUNICIPALIDAD DE AVELLANEDA DEC.290/89;S;S; ;19951231;
19286;1;19960101;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
19286;1;19950401;19951231;EMPLEADO MEN.MUNICIPAL AVELLANEDA;S;S;19951231;19951231;
19294;1;20111212;20121231;DTO. 4123/2019;S;S;20121231;20190913;
19294;1;20130101;20180101;DTO.4123/2019;S;S;20190913;20190913;
19297;3;19950701;19951231;MUNICIPAL.AVELLANEDA BLOQ.PART.JUSTIC.;S;S;19951231;19951231;
19297;3;19960101;20091231;MUNIC.AVELLAN.BLOQ.PARTIDO JUSTICIAL.;S;S;20101216;20121231;
19298;1;19830922;19900330;ADMINISTRACION PUBLICA-DEC.147/91;S;S; ;19951231;
19299;1;19991213;20031216;MUNICIPALIDAD DE LA MATANZA DEC. 500/04;S;S; ;20121231;
19299;2;19991213;20031216;MUNICIPALIDAD DE LA MATANZA DEC. 500/04;S;S; ;20121231;
19299;3;19991213;20031216;MUNICIPALIDAD DE LA MATANZA DEC. 500/04;S;S; ;20121231;
19300;1;20160101;20190131;HONORABLE CAMARA DE SENADORES DE LA PRO/;S;S;20200210;20200210;
19301;1;19820501;19911217;ESCUELA N°41-AVELLANEDA-DEC.1413/92;S;S; ;19951231;
19301;1;19800410;19820430;DCION.GRAL.ESC.CULT.BS.AS.-DEC.1413/92;S;S; ;19951231;
19302;1;19920501;19950930;MUNICIPALIDAD AVELLANEDA;S;S; ;19951231;
19302;2;19920501;19950930;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19307;2;19951217;20031217;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19307;1;19951217;20031217;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19307;1;20060101;20091228;HONORABLE CAMARA DE SENADORES DTO.513/09;S;S;20100212;20121231;
19307;1;20040405;20040731;MUNICIPALIDAD AVELLANEDA;S;S;20100203;20121231;
19309;1;20020117;20030715;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19309;1;19951217;20011210;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19309;1;20050101;20110331;MINISTERIO RELACIONES EX/COMERCIO/INTERN;S;S;20121231;20121231;
19310;2;19951217;19991231;MUNICIPALIDAD DE AVELLANEDA-DEC.1/96;S;S; ;20121231;
19316;2;19951217;19960531;MUNICIPALIDAD DE AVELLANEDA-DEC.01/96;S;S; ;19951231;
19317;1;19960101;19971101;MUNICIPALIDAD DE AVELLANEDA DEC. 3/96;S;S; ;20121231;
19326;1;19840403;19920827;S.E.G.B.A. DEC. 493/96.-;S;S; ;19951231;
19326;1;19960101;19960131;MUNICIPALIDAD DE AVELLANEDA DEC. 174/96;S;S; ;20121231;
19326;1;19920301;19951231;MUNICIPALIDAD DE AVELLANEDA DEC. 661/92;S;S; ;19951231;
19326;1;19960201;19991231;MUNICIPALIDAD AVELLANEDA;S;S;20090826;20121231;
19332;1;19951201;19960331;MUNICIPALIDAD DE AVELLANEDA DEC.45/96;S;S; ;20121231;
19332;2;19951201;19960331;MUNICIPALIDAD DE AVELLANEDA DEC.45/96;S;S; ;20121231;
19333;2;19960410;19990401;MUNICIPALIDAD DE AVELLANEDA DEC.730/96;S;S; ;20121231;
19333;2;19730525;19760331;MUNICIPALIDAD DE AVELLANEDA DEC.419/73;S;S; ;20121231;
19333;1;19960410;19990401;MUNICIPALIDA DE AVELLANEDA DEC.730/96;S;S; ;20121231;
19333;2;19931210;19950228;MUNICIPALIDAD DE AVELLANEDA DEC.186/93;S;S; ;20121231;
19333;1;19931210;19950228;MUNICIPALIDAD DE AVELLANEDA-DEC.186/93;S;S; ;20121231;
19333;1;19730525;19760331;MUNICIPALIDAD DE AVELLANEDA-DEC.419/73;S;S; ;19951231;
19334;1;19960501;19991217;MUNICIPALIDAD DE AVELLANEDA DEC. 174/96;S;S; ;20121231;
19337;1;19970822;19970829;MUNICIPALIDAD DE AVELLANEDA DEC.763/97;N;N; ;20121231;
19337;1;19970213;19970304;MUNICIPALIDAD DE AVELLANEDA DEC.731/97;N;N; ;20121231;
19337;1;19990405;19990409;MUNICIPALIDAD DE AVELLANEDA-DEC.883/99;N;N; ;20121231;
19337;1;19990708;19990827;MUNICIPALIDAD DE AVELLANEDA-DEC.893/00;N;N; ;20121231;
19337;1;19961111;19961129;MUNICIPALIDAD DE AVELLANEDA DEC.722/96;N;N; ;20121231;
19337;1;19981230;19990131;MUNICIPALIDAD DE AVELLANEDA DEC.874/98;N;N; ;20121231;
19337;1;19960510;19960607;MUNICIPALIDAD DE AVELLANEDA DEC.670/96;N;N; ;20121231;
19338;1;19990601;19991216;MUNICIPALIDAD DE AVELLANEDA DEC.2599;S;S; ;20121231;
19338;1;19960501;19980701;MUNICIPALIDAD DE AVELLANEDA DEC.43*96;S;S; ;20121231;
19338;1;19930801;19930930;MUNICIPALIDAD DE AVELLANEDA DEC.2011/93;S;S; ;19951231;
19343;1;19960601;20000215;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19344;2;19900521;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.1288/90;S;S; ;19951231;
19344;1;19900521;19911231;MUNICIPALIDAD DE AVELLANEDA DCTO 1288/90;S;S; ;19951231;
19347;2;20130601;20151231;GOBERNACION DE LA PROVINCIA BS.AS.;S;S;20160125;20160125;
19347;2;20111212;20121231;GOBERNACION DE L APROVINCIA BS.AS.;S;S;20121231;20121231;
19347;2;20090803;20111211;GOBERNACION DE LA PROVINCIA BS.AS.;S;S;20121231;20121231;
19348;1;19950201;19950531;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20000216;
19348;1;19960821;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.1597/96;S;S; ;20000131;
19348;1;19960821;19991231;MUNICIPALIDAD AVELLANEDA;S;S;20091130;20121231;
19348;1;19950201;19950531;MUNICIPALIDAD AVELLANEDA;S;S;19951231;19951231;
19349;1;19861101;19870503;ESC.TEC.UNV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;1;19750819;19750913;ESC.TEC.UNV.N5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19960821;19980430;MUNICIPALIDAD DE AVELLANEDA DEC.1642/96;S;S; ;20121231;
19349;1;19750301;19750331;ESC.TEC.UNV.N5DE AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19750924;19760412;ESC.TEC.UNV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19800612;19861002;ESC.TEC.UNIV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;1;19960821;19980430;MUNICIPALIDAD DE AVELLANEDA DEC.1642/96;S;S; ;20121231;
19349;1;19800612;19861002;ESC.TEC.ENV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19750819;19750913;ESC.TEC.UNV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19750301;19750331;ESC.TEC.UNV.N5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;1;19750924;19760412;ESC.TEC.N5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19349;2;19861101;19870503;ESC.TEC.UNIV.N 5 AVELLANEDA DEC.2606/96;S;S; ;19951231;
19352;1;19961001;19970701;MUNICIPALIDAD DE AVELLANEDA-DEC.82/97;N;N; ;20121231;
19354;1;19960911;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.1684/96;S;S; ;20121231;
19354;1;20031217;20040801;MUNICIPALIDAD DE AVELLANEDA DEC. 6361/03;S;S; ;20121231;
19356;1;19950801;19961101;MUNICIPALIDAD DE AVELLANEDA DEC. 1726/95;S;S; ;20121231;
19356;1;19970101;19981221;MUNICIPALIDAD DE AVELLANEDA DECR.2437/96;S;S; ;20121231;
19356;1;19930901;19941110;MUNICIPALIDAD DE AVELLANEDA DEC.2089/93;S;S; ;19951231;
19359;1;19800801;19810831;PODER JUDICIAL DE LA NACION;S;S;19951231;19951231;
19359;2;19800805;19810831;PODER JUDICIAL DE LA NACION;S;S;19951231;19951231;
19359;1;19930914;19951231;MUNICIPALIDAD DE AVELLANRDA-DEC.2085/93;S;S; ;19951231;
19359;2;19930914;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.2085/93;S;S; ;19951231;
19359;2;19960101;19970216;MUNICIPALIDAD DE AVELLANEDA-DEC.175/96;S;S; ;20121231;
19359;1;19960101;19970216;MUNICIPALIDAD DE AVELLANEDA-DEC.175/96;S;S; ;20121231;
19360;2;19900901;19901231;ADMINISTRACION PUBLICA-DEC.1148/95;S;S; ;19951231;
19360;1;19900901;19901231;ADMUNISTRACION PUBLICA;S;S; ;20121231;
19360;2;19910301;19930630;ADMINISTRACION PUBLICA-DEC.1148/95;S;S; ;19951231;
19360;1;19910301;19930630;ADMINISTRACION PUBLICA;S;S; ;20121231;
19361;1;19911218;19970131;MUNICIPALIDAD DE AVELLANEDA-DEC.12/92;S;S; ;20121231;
19362;2;19920301;19930531;MUNICIPALIDAD DE AVELLANEDA DEC.1130/92;S;S; ;19951231;
19362;2;19930601;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.1305/93;S;S; ;19951231;
19362;1;19930601;19951231;MUNICIPALIDAD  DE AVELLANEDA DEC.1305/93;S;S; ;19951231;
19362;1;19920301;19930531;MUNICIPALIDAD DE AVELLAMEDA DEC.1130/92;S;S; ;19951231;
19362;1;19960101;19970228;MUNICIPALIDAD DE AVELANEDA DEC.1274/96;S;S; ;20121231;
19362;2;19960101;19970228;MUNICIPALIDAD DE AVELLANEDA DEC.174/96;S;S; ;20121231;
19363;1;19970301;19991217;MUNICIPALIDAD DE AVELLANEDA DEC. 457/97;S;S; ;20121231;
19366;2;19840801;19891024;MUNICIPALIDAD DE AVELLANEDA-DEC.1826/84;S;S; ;20121231;
19366;2;19921201;19950320;MUNICIPALIDAD DE AVELLANEDA-DEC.2894/92;S;S; ;20121231;
19366;1;19840801;19891024;MUNICIPALIDAD DE AVELLANEDA-DEC.1826/84;S;S; ;20121231;
19366;1;19921201;19950320;MUNICIPALIDAD DE AVELLANEDA-DEC.2894/92;S;S; ;20121231;
19367;2;19960101;19970430;MUNICIPALIDAD DE AVELLANEDA-DEC.175/96;S;S; ;20121231;
19367;1;19950901;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.2335/95;S;S; ;20121231;
19367;2;19950901;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.2335/95;S;S; ;20121231;
19367;1;19960101;19970430;MUNICIPALIDAD DE AVELLANEDA-DEC.175/96;S;S; ;20121231;
19369;1;19880401;19900131;FAC.ARQ.D.Y URB.UNIV.BS.AS.DEC.1429/97.;S;S; ;20121231;
19369;1;19950501;19970602;FAC.ARQ.D.Y URB.UNIV.BS.AS.DEC.1429/97.;S;S; ;20121231;
19369;1;19930501;19950331;FAC.ARQ.D.Y URB.UNIV.BS.AS.DEC.1429/97.;S;S; ;20121231;
19369;1;19900401;19930331;FAC.ARQ.D.Y URB.UNIV.BS.AS.DEC.1429/97.;S;S; ;20121231;
19370;1;19910306;19920402;H.SUBZ.GRAL.AGUDOS MELENDEZ-DEC.1421/97;S;S; ;20121231;
19370;1;19920501;19921201;H.SUBZ.GRAL.AGUDOS MELENDEZ-DEC.1421/97;S;S; ;20121231;
19370;1;19810227;19810408;MUNICIPALIDAD DE LANUS-DEC.1421/97;S;S; ;20121231;
19370;1;19840119;19910305;MUNICIPALIDAD DE AVELLANEDA-DEC.1421/97;S;S; ;20121231;
19371;1;19970701;19980801;MUNICIPALIDAD DE AVELLANEDA DEC.56/97;N;N; ;20121231;
19371;2;19970701;19980801;MUNICIPALIDAD DE AVELLANEDA DEC.56/97;S;S; ;20121231;
19372;1;19921123;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.2962/92;S;S; ;19951231;
19372;1;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.174/96;S;S; ;20121231;
19372;1;19921123;19991217;MUNICIPALIDAD DE AVELLANEDA-DEC.2962/92;S;S; ;20000224;
19374;2;19980715;19981130;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.2589/99;S;S; ;20121231;
19374;1;19980715;19981130;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.2589/99;S;S; ;20121231;
19374;1;19840829;19930620;DCION.GRAL.ESC.PROV.BS.AS.-DEC.2193/94;S;S; ;19951231;
19374;2;19840829;19930620;DCCION.GRAL.ESC.PCIA.BS.AS.-DEC.2193/94;S;S; ;19951231;
19375;1;19850308;19920306;MUNICIPALIDAD DE AVELLANEDA-DEC.362/85;S;S; ;19951231;
19375;2;19850308;19920306;MUNICIPALIDAD DE AVELLANEDA-DEC.362/85;S;S; ;19951231;
19376;1;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC. 175/96;S;S; ;20121231;
19376;1;19920501;19951231;MUNICIPALIDAD DE AVELLANEDA DEC. 1123/92;S;S; ;19951231;
19376;2;19920501;19951231;MUNICIPALIDAD DE AVELLANEDA DEC. 1123/92;S;S; ;19951231;
19376;2;19960101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC. 175/96;S;S; ;20121231;
19377;2;19840611;19850831;MUNICIPALIDAD DE AVELLANEDA DEC.1129/84;S;S; ;20121231;
19377;2;19970601;20020228;MUNICIPALIDAD DE AVELLANEDA DEC.1920/97;S;S; ;20121231;
19377;1;19901130;19911231;MUNICIPALIDAD DE AVELLANEDA DEC.2934/90;S;S; ;20121231;
19377;2;19901130;19911231;MUNICIPALIDAD DE AVELLANEDA DEC.2934/90;S;S; ;20121231;
19377;1;19840611;19850831;MUNICIPALIDAD DE AVELLANEDA DEC.1129/84;S;S; ;20121231;
19378;1;19770617;19951231;MINIS.DE SALUD PVC.BS.AS.DEC.2695/98;S;S; ;19951231;
19378;1;19701014;19710312;MINS.SALUD PVC.BS.AS.DEC.2695/98;S;S; ;19951231;
19378;1;19960101;19971231;MINIS.DE SALUD PVC.BS.AS.DEC.2695/98;S;S; ;20121231;
19378;1;19980101;19991217;MUNICIPALIDAD DE AVELLANEDA DEC.248/98;S;S; ;20121231;
19378;1;19991218;20030216;MINISTERIO DE SALUD PCIA.BS.AS.;S;S; ;20121231;
19380;1;19900818;19911231;DIR.GRA.CUL.EDUC.PCIA.BS.AS.DEC.3319/04.;S;S; ;19951231;
19380;1;19940614;19951231;DIR.GRA.CUL.EDUC.PCIA.BS.AS.DEC.3319/04.;S;S; ;19951231;
19380;1;19960101;19960804;DIR.GRA.CULT.EDUC.PCIA.BS.AS.DEC.3319/04;S;S; ;20121231;
19380;1;19961016;19970831;DIR.GRA.CULT.EDUC.PCIA.BS.AS.DEC.3319/04;S;S; ;20121231;
19382;1;19991204;20031216;HOSP. INERZ. PEDRO FIORITO DEC. 351/04;S;S; ;20121231;
19382;1;19971101;19991203;MUNICIPALIDAD DE AVELLANEDA DEC.2757/97;S;S; ;20121231;
19382;1;19960101;19971031;HOSP. INTER. PEDRO FIORITO DEC. 351/04;S;S; ;20121231;
19382;1;19850901;19951231;HOSP. INTER. PEDRO FIORITO DEC. 351/04;S;S; ;19951231;
19382;1;19800522;19850831;MUNICIPALIDAD DE AVELLANEDA DEC.500/80;S;S; ;19951231;
19383;1;19861010;19871215;E.N.E.T N°3 AVELLANEDA-DEC.2791/92;S;S; ;19951231;
19383;1;19840402;19860830;ADMINISTRACION PUBLICA-DEC.2791/92;S;S; ;19951231;
19383;2;19840402;19860830;REC.ANTG.E.N.E.T.N3AVELL.DEC.2791/92;S;S; ;19951231;
19383;2;19960101;20010101;MUNICIPALIDAD DE AVELLANEDA DEC.175/96;S;S; ;20121231;
19383;2;19861010;19871215;REC.ANT.E.N.E.T.N3 AVELL. DEC.2791/92;S;S; ;19951231;
19383;2;19920501;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.1156/92;S;S; ;19951231;
19383;1;19920501;19951231;MUNICIPALIDAD DE ABVELLANEDA DEC.1156/92;S;S; ;19951231;
19383;1;19960101;20010101;MUNICIPALIDAD DE AVELLANEDA DEC.175/96;S;S; ;20121231;
19385;1;19721122;19850831;MUNICIP.AVELLANEDA;S;S;19951231;19951231;
19387;1;19960101;19971130;MUNICIPALIDAD DE AVELLANEDA-DEC.59/96;S;S; ;20121231;
19387;1;19930511;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.1184/93;S;S; ;19951231;
19391;1;19840416;19850722;MUNICIPALIDAD DE AVELLANEDA-DEC.827/84;S;S; ;19951231;
19391;1;19870515;19891206;MUNICIPALIDAD DE AVELLANEDA-DEC.54/87;S;S; ;19951231;
19391;2;19870515;19891206;MUNICIPALIDAD DE AVELLANEDA-DEC.54/87;S;S; ;19951231;
19391;2;19840416;19850722;MUNICIPALIDAD DE AVELLANEDA-DEC.827/84;S;S; ;19951231;
19392;2;19770315;19771215;MUNIC.AVELL.DECR.352/77;S;S;19951231;19951231;
19392;2;19840319;19841214;MUNIC.AVELLAN.DECR,1021 /84 HS.CAT.PROFE;S;S;19951231;19951231;
19392;2;19740315;19741215;MUNICIP.AVELLAN.DECR.429/74;S;S;19951231;19951231;
19392;2;19790502;19791215;MUNIC.AVELLAN.DECR.671/79 HORA CATEDRA;S;S;19951231;19951231;
19392;2;19750315;19751215;MUNIC.AVELLAN. DECR.Nro 311/75;S;S;19951231;19951231;
19392;2;19760501;19761231;MUNIC.AVELL.DECR.566/76 HS.CATEDR.;S;S;19951231;19951231;
19392;2;19850215;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.1013/85;S;S; ;19951231;
19392;1;19850325;19851231;MUNICIPALIDAD DE AVELLANEDA-DEC.1035/85;S;S; ;19951231;
19392;1;19760501;19761231;MUNICIPALIDAD DE AVELLANEDA-DEC.566/76;S;S; ;19951231;
19392;1;19770315;19771215;MUNICIPALIDAD DE AVELLANEDA-DEC.352/77;S;S; ;19951231;
19392;1;19790502;19791215;MUNICIPALIDAD DE AVELLANEDA-DEC.671/79;S;S; ;19951231;
19392;1;19750315;19751215;MUNICIPALIDAD DE AVELLANEDA-DEC.311/75;S;S; ;19951231;
19392;1;19840319;19841214;MUNICIPALIDAD DE AVELLANEDA-DEC.1021/84;S;S; ;19951231;
19392;1;19740315;19741215;MUNICIPALIDAD DE AVELLANEDA-DEC.429/74;S;S; ;19951231;
19393;1;19840618;19900331;MUNICIPALIDAD DE AVELLANEDA-DEC.1381/84;S;S; ;19951231;
19395;2;19860101;19871231;MUNICIPALIDAD DE AVELLANEDA-DEC.226/86;S;S; ;19951231;
19395;2;19850215;19851231;MUNICIPALIDAD DE AVELLANEDA-DEC.1013/85;S;S; ;19951231;
19395;2;19890101;19901031;MUNICIPALIDAD DE AVELLANEDA-DEC.107/89;S;S; ;19951231;
19395;2;19830401;19831130;MUNICIPALIDAD AVELLANEDA DEC.496/83;S;S;19951231;19951231;
19395;2;19840401;19841214;MUNICIPALIDAD AVELLANEDA DEC.1003/84;S;S;19951231;19951231;
19395;1;19830401;19831130;MUNICIPALIDAD DE AVELLANEDA-DEC.496/83;S;S; ;20121231;
19395;1;19840401;19841214;MUNICIPALIDAD DE AVELLANEDA-DEC.1003/84;S;S; ;20121231;
19396;1;19900522;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.1427/90;S;S; ;19951231;
19396;1;19840725;19900331;MUNICIPALIDAD DE AVELLANEDA-DEC.1837/84;S;S; ;19951231;
19397;1;19850215;19901031;MUNICIPALIDAD DE AVELLANEDA-DEC.1013/85;S;S; ;19951231;
19398;1;19850215;19901031;MUNICIPALIDAD DE AVELLANEDA DEC.1013/85;S;S; ;19951231;
19399;1;19850215;19911031;MUNICIPALIDAD DE AVELLANEDA-DEC.1013/85;S;S; ;19951231;
19400;1;19860131;19930701;MUNICIPALIDAD DE AVELLANEDA-DEC.604/86;S;S; ;19951231;
19401;1;19860501;19901031;MUNICIPALIDAD DE AVELLANEDA-DEC.1347/86;S;S; ;19951231;
19402;1;19890101;19891231;MUNICIPALIDAD DE AVELLANEDA-DEC.253/89;S;S; ;19951231;
19402;1;19900201;19901031;MUNICIPALIDAD DE AVELLANEDA-DEC.696/90;S;S; ;19951231;
19405;1;19730301;19791231;PREFECTURA NAVAL ARGENTINA-DEC.852/90;S;S; ;19951231;
19411;1;19800214;19830205;MUNICIPALIDAD DE AVELLANEDA-DEC.155/80;S;S; ;19951231;
19419;2;19990201;19990527;MUNICIPALIDAD DE AVELLANEDA DEC.1442/99;S;S; ;20121231;
19419;2;19991006;20010201;MUNICIPALIDAD DE AVELLANEDA DEC.110/00;S;S; ;20121231;
19419;2;20060301;20060925;MUNICIPALIDAD DE AVELLANEDA DEC.;S;S; ;20121231;
19419;2;20050302;20060228;MUNICIPALIDAD DE AVELLANEDA DEC.;S;S; ;20121231;
19419;2;20020917;20021213;MUNICIPALIDAD DE AVELLANEDA DEC. 3066/02;S;S; ;20121231;
19419;2;20021215;20030215;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
19419;2;20020301;20020621;MUNICIPALIDAD DE AVELLANEDA DEC.1537/02;S;S; ;20121231;
19419;2;20010301;20020228;MUNICIPALIDAD DE AVELLANEDA DEC.2062/01;S;S; ;20121231;
19421;1;19580819;19681104;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19421;1;19700507;19770501;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19429;1;19870907;19891101;MUNICIPALIDAD DE AVELLANEDA DEC.2047/87;S;S; ;19951231;
19434;1;19871214;19911231;MUNICIPALIDAD DE AVELLANEDA DEC.3010/87;S;S; ;19951231;
19437;2;19880104;19940316;MUNICIPALIDAD DE AVELLANEDA DEC.3116/87;S;S; ;19951231;
19437;1;19880104;19940316;MUNICIPALIDAD DE AVELLANEDA DEC.3116/87;S;S; ;19951231;
19438;1;19910711;19911231;MUNICIPALIDAD DE AVELLANEDA DEC. 1649/91;S;S; ;19951231;
19438;1;19900201;19910710;MUNICIPALIDAD DE AVELLANEDA DEC. 473/90;S;S; ;19951231;
19438;1;19880110;19891231;MUNICIPALIDAD DE AVELLANEDA-DEC.139/87;S;S; ;19951231;
19441;1;19880301;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.564/88;S;S; ;19951231;
19442;1;19880201;19901031;MUNICIPALIDAD DE AVELLANEDA DEC.562/88;S;S; ;19951231;
19442;1;19910201;19940131;MUNICIPALIDAD DE AVELLANEDA DEC.784/91;S;S; ;19951231;
19448;1;19540226;19570308;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19450;1;19880404;19911231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19451;1;19880301;19901031;MUNICIPALIDAD DE AVELLANEDA-DEC.1024/88;S;S; ;19951231;
19451;2;19880301;19901031;MUNICIPALIDAD AVELLANEDA DEC/1024/88;S;S;19951231;19951231;
19452;1;19880324;19910418;MUNICIPALIDAD DE AVELLANEDA-DEC.1183/88;S;S; ;19951231;
19453;1;19880501;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.24/88;S;S; ;19951231;
19457;1;19880509;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.1187/88;S;S; ;19951231;
19458;1;19640401;19711208;ADMINISTRACION PUBLICA-DEC.1039/92;S;S; ;19951231;
19459;1;19880428;19920229;MUNICIPALIDAD DE AVELLANEDA-DEC.1492/88;S;S; ;19951231;
19460;1;19730605;19760510;MA.;S;S; ;19951231;
19460;2;19730605;19760510;MUNICIPALIDAD DE AVELLANEDA DEC.636/73;S;S; ;19951231;
19477;1;19571211;19610602;MTRIO.OBRAS S.PUB.PROV.BS.AS.DEC.157/99;S;S; ;20121231;
19477;1;19720515;19880430;ADMINIS.GRAL.DE PUERTOS-DEC.573/89;S;S; ;19951231;
19482;1;19881026;19911231;MUNICIPALIDAD DE AVELLANEDA-DEC.4372/88;S;S; ;19951231;
19483;1;19880102;19880229;MUNICIPALIDAD DE AVELLANEDA DEC.275/88;S;S; ;19951231;
19498;1;19890102;19920112;MUNICIPALIDAD DE AVELLANEDA-DEC.484/89;S;S; ;19951231;
19500;1;19570703;19620411;HOSP.CENTRAL J.ITURRASPE Y SAYACO-PVCIA.;S;S; ;19951231;
19504;1;19890404;19911231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19504;1;19880708;19881231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
19508;1;19890301;19890831;MUNICIPALIDAD DE AVELLANEDA-DEC.1790/89;S;S; ;20121231;
